a,k,k h,Omega_cdm,Omega_b,Omega_m,A_s,h,k_horizon,sigma8,delta_cdm,delta_b,delta_m,delta_prime_cdm,delta_prime_b,delta_prime_m
0.03061422,0.1274397,0.19020850746268653,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-746.497600000000034,-674.4633000000000038,-734.80947060479359706,-23861.334281860821648,-23718.513320189969818,-23838.160462161637398
0.03061724,0.2021279,0.3016834328358209,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-961.34159999999997126,-851.16859999999996944,-943.4651678023097409,-30645.214399204207439,-30396.765913913197437,-30604.901686453136412
0.03062794,0.1081114,0.16136029850746267,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-653.9823000000000093,-567.21220000000005257,-639.90317163427701486,-20783.815595155720075,-20567.316500096982054,-20748.686921218556629
0.03067072,0.2843818,0.424450447761194,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1146.6759999999999309,-1019.15800000000001546,-1125.985205694815707,-36509.055535161067382,-36225.43787668884761,-36463.03634859315381
0.03070833,0.06783597,0.10124771641791043,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-463.22469999999998436,-396.31110000000001037,-452.36744428849749655,-14655.798393075563581,-14482.3914634899429075,-14627.661760512712154
0.03071258,0.08030875,0.11986380597014924,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-539.78539999999998145,-482.97419999999999618,-530.56733781716553683,-17173.487752144275873,-17058.02553011209966,-17154.753102243185058
0.03080278,0.1046116,0.15613671641791044,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-647.4962000000000444,-566.31730000000004566,-634.3242876282476647,-20483.889215980176232,-20284.931209422495158,-20451.606721045698395
0.03085861,0.04855746,0.07247382089552237,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-368.62450000000001182,-341.17599999999998772,-364.1707658802220109,-11722.815469538298203,-11677.303431555405041,-11715.430784895237485
0.03087739,0.07019654,0.1047709552238806,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-477.73200000000002774,-409.55079999999998108,-466.6690662598172511,-15036.060471401295217,-14864.498088512540562,-15008.2231309877175125
0.03088511,0.05471972,0.08167122388059701,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-407.43479999999999563,-370.24869999999998527,-401.40106400890844432,-12917.055238367973288,-12836.235852526853705,-12903.941659984449836
0.03110318,0.2233896,0.3334173134328358,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1035.8569999999999709,-926.42420000000004165,-1018.10067105004494786,-32551.269891845207894,-32317.517961387438845,-32513.341810228952816
0.03122453,0.1193254,0.1780976119402985,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-717.21079999999994925,-634.97900000000004184,-703.86804635623948345,-22419.181699631761148,-22241.321163142871228,-22390.322434465263047
0.03124015,0.1830358,0.2731877611940298,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-936.4275000000000091,-838.0760999999999967,-920.469214996887525,-29301.469565374434751,-29091.046036010677199,-29267.32669955912532
0.03124853,0.08582562,0.12809794029850746,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-586.2825000000000273,-536.2705999999999449,-578.16767749877316923,-18389.931596352798806,-18303.876982888305065,-18375.96856128162454
0.03126547,0.04003399,0.05975222388059701,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-303.32450000000000045,-273.50799999999998136,-298.4865393324822655,-9484.481504967163346,-9429.025787657519686,-9475.483380467874281
0.03132493,0.1233158,0.1840534328358209,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-741.7137000000000171,-665.30920000000003256,-729.3164714245012699,-23151.214383986371104,-22997.588092365720513,-23126.287314868354365
0.03139493,0.02709967,0.04044726865671641,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-200.13740000000001373,-170.95769999999998845,-195.40276512032040403,-6183.8658416828193367,-6105.6763428032290904,-6171.1789830578170357
0.03141424,0.1713586,0.2557591044776119,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-909.5566000000000031,-818.60950000000002547,-894.79972066725465163,-28324.037772758445499,-28141.045740444726107,-28294.345882201105923
0.0314159,0.3304095,0.49314850746268657,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1258.7349999999999,-1122.7339999999999236,-1236.6677725003577998,-39150.372124062290823,-38860.437855756848876,-39103.328018073080916
0.03154978,0.07511012,0.11210465671641791,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-517.83749999999997726,-452.68700000000001182,-507.2663210732609729,-15992.397512744657433,-15846.252529473125833,-15968.68434450483242
0.03158589,0.2310298,0.34482059701492535,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1066.6269999999999527,-951.68100000000004,-1047.9761111670218174,-32999.098656640147965,-32754.013444561231154,-32959.331661311115685
0.03161172,0.1770985,0.26432611940298506,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-933.43269999999995434,-840.9457999999999629,-918.42597605652417214,-28891.600497301249561,-28705.174845276644191,-28861.351475051440314
0.03167349,0.0610846,0.0911710447761194,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-447.41590000000002192,-393.23739999999997963,-438.62501401321051192,-13774.744962357006443,-13642.51768633258871,-13753.29005113069939
0.03168094,0.06553362,0.09781137313432835,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-466.63049999999998363,-402.57450000000000045,-456.23691227110774715,-14328.577524992970211,-14168.921236939144364,-14302.6720417227566475
0.03168949,0.2948796,0.44011880597014924,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1204.9449999999999363,-1076.0830000000000837,-1184.0361311677201909,-37161.684918824816123,-36891.346199466068356,-37117.82034413748573
0.03171332,0.3747952,0.5593958208955223,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1343.4729999999999563,-1199.9880000000000564,-1320.1914348807277066,-41404.37797482877795,-41103.568694110872457,-41355.569312895367325
0.03171391,0.1154641,0.1723344776119403,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-707.471300000000042,-620.29120000000000346,-693.3256459228862818,-21748.330213363999064,-21553.223207454531803,-21716.67257344827593
0.03176863,0.05892768,0.08795176119402985,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-439.38549999999997908,-391.05910000000000082,-431.5441630757221898,-13509.092352011914045,-13395.574323635692053,-13490.673162759709416
0.03183808,1.093892,1.6326746268656718,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-2003.2329999999999472,-1790.7049999999999272,-1968.7486673403581956,-61503.732051008890267,-61062.297214859208907,-61432.1057912344558
0.03184782,0.4128047,0.6161264179104478,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1405.8440000000000509,-1256.4800000000000182,-1381.6085210825175018,-43148.32511929859902,-42837.545411993218295,-43097.898677556399825
0.03184913,0.8705641,1.2993494029850745,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1860.27800000000002,-1662.9400000000000546,-1828.2583638184691998,-57095.11195299810788,-56685.41198203516251,-57028.63492366864236
0.03185909,0.7085239,1.0574983582089552,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1732.8930000000000291,-1549.0820000000001073,-1703.068225520865954,-53169.03085835181264,-52787.450415505103592,-53107.116442709918623
0.03186329,0.4636011,0.6919419402985074,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1475.375,-1318.7660000000000764,-1449.9639630848931345,-45261.22224710878072,-44935.820711245702114,-45208.42329915527783
0.03186724,0.6070754,0.9060826865671642,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1638.4269999999999072,-1464.6410000000000764,-1610.2288602932859917,-50257.81798568389786,-49897.097530715400353,-50199.28826646444557
0.03187574,0.5427161,0.8100240298507463,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1570.7329999999999472,-1404.1420000000000528,-1543.7023053992773373,-48168.599589827805175,-47822.907405670288426,-48112.508325258773862
0.03188333,0.4977645,0.7429320895522388,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1518.9130000000000109,-1357.8289999999999509,-1492.7758592837379962,-46568.42612221055606,-46234.202314706039033,-46514.195691581373815
0.03189306,0.1453609,0.21695656716417908,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-831.5488000000000284,-738.7604999999999791,-816.4931715457604105,-25465.46826449427681,-25262.333165874570113,-25432.508003654991747
0.03190486,0.2744239,0.40958791044776116,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1172.8679999999999382,-1048.2480000000000473,-1152.6474288938654481,-35933.65735299250082,-35673.854628854700422,-35891.502326054641937
0.03191996,0.4360234,0.6507811940298507,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1441.4800000000000182,-1288.7739999999998872,-1416.7022554057665178,-44144.80539943325857,-43828.44023366241163,-44093.472673306039354
0.03193162,0.1317014,0.19656925373134326,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-797.0522999999999456,-725.30600000000004,-785.4109008605997099,-24456.86358371129245,-24323.865663209551712,-24435.283629382343264
0.03200079,0.317794,0.47431940298507463,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1259.9710000000000036,-1126.7290000000000418,-1238.351441860667847,-38490.4012338704415,-38214.787723992427345,-38445.68078310571868
0.03200287,0.3926604,0.5860602985074627,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1383.1269999999999527,-1237.0070000000000618,-1359.4178854916676454,-42250.432396583186346,-41948.942842911761545,-42201.513355034717883
0.03206394,0.3439775,0.5133992537313432,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1308.1349999999999909,-1170.2110000000000127,-1285.7557506881520092,-39885.20882831414201,-39601.533209213637747,-39839.180237180307394
0.0320729,0.3586872,0.5353540298507462,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1332.9860000000001037,-1192.4680000000000746,-1310.1858538702311305,-40631.774913140005083,-40342.645792416355107,-40584.861448652383782
0.03208364,0.2089558,0.31187432835820894,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1028.2919999999999163,-920.3269999999999982,-1010.7738330968237763,-31335.027689847633155,-31114.935315722865198,-31299.31597823707217
0.03214464,0.1406571,0.20993597014925372,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-828.2324999999999591,-744.3130999999999631,-814.61592003784184274,-25204.465928174628061,-25031.113234578333504,-25176.338095825854282
0.03222623,0.07261981,0.10838777611940299,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-512.38179999999999836,-444.65919999999999845,-501.39327770187526934,-15479.606712214514118,-15325.573925284921643,-15454.613686048681972
0.03233921,0.03164723,0.04723467164179104,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-241.44120000000000914,-208.00450000000000728,-236.01583352668523545,-7254.208920801482236,-7175.8611388885046836,-7241.4963795145348926
0.03242096,0.02179256,0.03252620895522388,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-165.0502999999999929,-145.44950000000000045,-161.86991667359074128,-4955.455786765940502,-4901.9948314769762874,-4946.7813280288005022
0.03271413,0.07767171,0.11592792537313433,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-554.7080999999999449,-493.22280000000000655,-544.73162848152770454,-16561.69164356347028,-16439.346022693891427,-16541.84010828568457
0.03275752,0.3059878,0.45669820895522384,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1267.4210000000000491,-1137.0570000000000164,-1246.268419903064405,-37844.980623301547894,-37586.25005078141112,-37802.999561361453527
0.03277133,0.09169338,0.13685579104477613,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-647.2640999999999849,-595.25080000000002656,-638.8245346724866924,-19380.869848026752152,-19292.943613086350524,-19366.603127711333608
0.03280797,0.04227238,0.06309310447761193,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-338.26870000000002392,-310.14999999999997726,-333.7062206807730462,-10107.024151093010005,-10062.831750766525147,-10099.853587995974222
0.03281153,0.1,0.14925373134328357,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-676.5619000000000369,-606.2314999999999827,-665.15024172586359336,-20164.620498576437967,-20016.914942488630913,-20140.654115173736285
0.03282338,0.03493299,0.05213879104477611,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-272.53769999999997253,-239.10269999999999868,-267.11260936500072383,-8088.9870485439159893,-8018.9149556836628108,-8077.6173026264349346
0.03287584,0.2389793,0.3566855223880597,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1125.7840000000001055,-1006.4289999999999736,-1106.4177163828223904,-33479.70056619560637,-33239.135434307674586,-33440.666989281813866
0.03288577,0.06328481,0.09445494029850746,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-473.7370000000000232,-413.96030000000001792,-464.03776221441127367,-14040.212150133193063,-13900.374642353195668,-14017.522419196182967
0.03294565,0.1955401,0.291850895522388,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1013.37599999999997635,-902.7395999999999958,-995.42437752265493367,-30058.949763276716112,-29832.47008413763615,-30022.201661397992298
0.03296263,0.1604398,0.23946238805970146,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-906.7241999999999962,-807.73099999999999454,-890.66177791988609497,-26880.786830419910984,-26681.405335395102156,-26848.435621164601683
0.03301146,0.1502222,0.22421223880597013,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-871.591199999999958,-771.9559000000000424,-855.4245921655348542,-25782.50477145228433,-25571.701338890212355,-25748.3002633673949
0.03303808,0.08302536,0.12391844776119403,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-599.76080000000001746,-546.82539999999994507,-591.1716167249905891,-17792.079254777247115,-17703.59291642293465,-17777.721653295824948
0.03310563,0.09476899,0.14144625373134326,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-666.4859000000000151,-609.1494000000000142,-657.1826037776690705,-19740.374028601087048,-19635.804702044602891,-19723.40683631127614
0.03318057,0.2559077,0.3819517910447761,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1178.8930000000000291,-1059.4290000000000873,-1159.5090302790623616,-34763.127084189247398,-34531.626981485489523,-34725.564379263882373
0.03320071,0.09794452,0.14618585074626864,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-678.7137000000000171,-613.7636999999999716,-668.1750537687093913,-20017.282500591594726,-19888.81363451461948,-19996.437420817608547
0.0333396,0.08871361,0.13240837313432835,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-642.717899999999986,-593.0281999999999698,-634.6553569724563037,-18926.798308251254639,-18849.731087426152953,-18914.293548031015186
0.03339432,0.1658082,0.24747492537313429,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-942.360300000000052,-848.0325000000000273,-927.05487561237980176,-27615.491030739427515,-27437.6898313293932,-27586.641393478739227
0.03351062,0.101224,0.15108059701492535,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-693.8934000000000424,-620.239400000000046,-681.9424615932336248,-20245.874754242595372,-20093.063429705685849,-20221.079919917275628
0.03351889,0.1891797,0.28235776119402983,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1015.7300000000000182,-909.5988999999999578,-998.50939773613969547,-29637.312127012741257,-29427.185611792399868,-29603.217454068613476
0.03369878,0.05265468,0.07858907462686567,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-431.2448999999999728,-398.27539999999999054,-425.89534038610411068,-12564.299788928068665,-12507.113347161188358,-12555.020840829415891
0.03371156,0.04441426,0.06628994029850746,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-366.9666000000000281,-339.9859000000000151,-362.58877009434054686,-10688.763768221693681,-10650.724879846251497,-10682.591660637084829
0.03374435,0.03763079,0.05616535820895522,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-304.4538000000000011,-272.52429999999998245,-299.27298853207091928,-8815.707448574872615,-8757.465907056051947,-8806.25730227723017
0.03386626,0.2649483,0.39544522388059705,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1224.1210000000000946,-1102.9639999999999418,-1204.4623277683683954,-35382.625881895386556,-35155.007018433971098,-35345.692938437518112
0.03405683,0.2160376,0.3224441791044776,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-1112.9839999999999236,-1005.75900000000001455,-1095.5859038929924477,-32003.737310402932053,-31807.340404338759981,-31971.870374083756936
0.03445149,0.1117275,0.16675746268656713,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.00664957716053917,0.7747316875453288,-748.12649999999996453,-658.55179999999995744,-733.59230331679770154,-21192.460646283721871,-21009.388634091614222,-21162.755778364656065
0.03002733,0.1258879,0.1936736923076923,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-728.38400000000001455,-656.87170000000003256,-717.15487341300867447,-23735.587927388321987,-23588.665392987109954,-23712.51760609711996
0.03005207,0.1637892,0.2519833846153846,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-845.3663999999999987,-752.46870000000001255,-830.7792585860006583,-27479.669379034374288,-27272.950361251452705,-27447.209592135855159
0.03006604,0.2206663,0.3394866153846154,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-995.30939999999998236,-886.30939999999998236,-978.1938157161487312,-32341.82079894168055,-32094.604825156813604,-32303.002029807465357
0.03012545,0.01703023,0.026200353846153848,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-117.09749999999999659,-106.431100000000000705,-115.422622310043381376,-3791.5954064556362937,-3757.1951861448151249,-3786.1937562711139664
0.03018893,0.01352764,0.020811753846153847,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-86.996840000000005944,-81.771529999999998495,-86.17634244298852708,-2815.8652941985055804,-2798.5040628271849528,-2813.139169255319421
0.03020801,0.2442444,0.37576061538461536,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-1048.54099999999994,-930.07749999999998636,-1029.9394218457796496,-33896.012120680527005,-33625.567232903798867,-33853.545861314662147
0.03021271,0.008535364,0.01313132923076923,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-43.866210000000002367,-42.82417000000000229,-43.70258501424638209,-1409.926667678693093,-1406.2654858527989745,-1409.3517753289719915
0.03023592,0.01074539,0.01653136923076923,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-62.593600000000002126,-60.207500000000003126,-62.2189257278926833,-2020.2939421569533351,-2012.1540694568398067,-2019.0157891545805907
0.0302805,0.006779881,0.010430586153846153,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-30.321709999999999496,-29.879349999999998744,-30.252248992075186241,-963.11114444481802366,-961.5162728334399844,-962.8607117889788635
0.03029543,0.05611121,0.08632493846153846,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-407.85190000000000055,-365.2962999999999738,-401.16966184816641428,-13160.001059132107912,-13056.572733460499876,-13143.760359816786614
0.03039589,0.04592203,0.07064927692307693,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-346.32720000000000482,-319.9678000000000111,-342.1881492442958825,-11178.630372589532271,-11135.699920267436028,-11171.889273735745872
0.03042845,0.04997944,0.07689144615384615,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-375.544399999999996,-346.1209999999999809,-370.9242285998397213,-12107.140729077920696,-12052.333367819404884,-12098.534673931171443
0.03043413,0.106795,0.1643,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-646.739400000000046,-560.31169999999997344,-633.1682019833999453,-20690.570110084987391,-20472.083608862136316,-20656.262549290825028
0.03044835,0.1808067,0.27816415384615384,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-907.1023999999999887,-808.9009999999999536,-891.68245194043860413,-29113.477359868080384,-28893.076803842359368,-29078.869247089491049
0.03045527,0.2808997,0.43215338461538455,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-1131.3199999999999363,-1004.6789999999999736,-1111.4343604652182348,-36282.7859603330362,-35996.912771889285068,-36237.897091972465418
0.03045573,0.1584861,0.2438247692307692,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-835.06970000000001164,-737.62570000000005166,-819.7686816976550554,-26761.636435244236054,-26539.30274670059589,-26726.724774827644746
0.03046574,0.005385451,0.008285309230769231,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-20.826830000000001064,-20.64246999999999943,-20.797881109003936983,-647.04226509234774767,-646.36337148065865676,-646.935662699406116
0.03058634,0.1533562,0.23593261538461538,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-819.4942999999999529,-719.30100000000004457,-803.7615764144293906,-26130.773742326899082,-25894.89735284935523,-26093.735556779435038
0.03061022,0.110367,0.16979538461538463,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-663.72500000000002274,-575.53369999999995343,-649.87687497016138977,-21114.636032914320822,-20897.629705752653535,-21080.56089454124937
0.03063445,0.1749418,0.2691412307692308,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-899.16010000000005675,-806.8573999999999842,-884.66638769287126287,-28706.962792156678915,-28509.78296515117836,-28676.000884375136227
0.03064946,0.1033378,0.15898123076923076,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-640.8126999999999498,-559.66449999999997544,-628.0705086552034643,-20378.39123589797964,-20176.924001392475475,-20346.756103488681942
0.03068708,0.05404721,0.08314955384615384,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-402.67439999999999145,-365.39460000000002537,-396.82058753224661765,-12849.045479072159651,-12766.354850472847829,-12836.061089867790947
0.03071007,0.047956,0.07377846153846153,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-365.04279999999999973,-337.75310000000001764,-360.7576700877888435,-11666.414883161844045,-11620.55641172790456,-11659.214015887016378
0.03077815,0.1996655,0.3071776923076923,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-960.7998999999999796,-851.57650000000001,-943.649236619552292,-30484.705527365520538,-30239.93306314729125,-30446.27044716650092
0.03078018,0.1692719,0.26041830769230767,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-886.10810000000003583,-795.6327999999999747,-871.90133281874564514,-28158.92712697495881,-27969.720682007231517,-28129.217229214469809
0.03099878,0.2282124,0.351096,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-1040.3309999999999036,-925.93600000000003547,-1022.36827280595254963,-32792.48895851019188,-32540.033306968074612,-32752.847435740431164
0.0310349,0.1300977,0.2001503076923077,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-770.2983000000000402,-698.740099999999984,-759.061966024764385,-24310.893248360211146,-24170.860751790893119,-24288.904826364701067
0.03106958,0.06933995,0.10667684615384615,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-478.859800000000007,-410.93389999999999418,-468.19382324306009066,-14988.706751593546869,-14819.048491108243979,-14962.066382265217168
0.03116599,0.3263369,0.5020567692307691,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-1240.3979999999999109,-1105.30600000000004,-1219.1853531002381581,-38896.444440834100533,-38603.593236855624127,-38850.45985859262004
0.03118442,0.1389444,0.21376061538461538,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-798.752399999999966,-714.80520000000001346,-785.570699293639258,-25045.509918637071678,-24862.090435601025092,-25016.708711103088527
0.03119928,0.2064097,0.3175533846153846,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-994.5925999999999476,-887.6069999999999709,-977.79332427561099217,-31160.877219431306003,-30932.22848741305279,-31124.9739474656704
0.03125795,0.1218143,0.18740661538461537,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.65,0.006765211178936898,0.7675137118100495,-736.52329999999994925,-660.88779999999997017,-724.64673325595195585,-23046.930115024300903,-22894.093956309312489,-23022.93121450956184
