Epoch,Train_MSE,Val_MSE,Learning_Rate
64,4.625320002517252e-06,1.0517453873077788e-06,0.00035999999999999997
65,4.779624428404739e-06,6.2031348085871124e-06,0.00035999999999999997
66,4.617490733831742e-06,1.5675813501085358e-05,0.00035999999999999997
67,4.762817882570391e-06,7.774963498543492e-06,0.00035999999999999997
68,4.588020283098957e-06,1.7498056694419325e-06,0.00035999999999999997
69,4.708079888849645e-06,4.6712959742664965e-06,0.00035999999999999997
70,4.56192221280782e-06,2.2189718341404236e-06,0.00035999999999999997
71,4.333506083512748e-06,4.487642208302302e-06,0.00035999999999999997
72,4.5181925107329354e-06,4.476295120572846e-06,0.00035999999999999997
73,4.551535385246054e-06,5.123516936503039e-06,0.00035999999999999997
74,4.4868333332372045e-06,1.0443234786708362e-05,0.00035999999999999997
75,4.546736638745234e-06,9.440283841538325e-07,0.00035999999999999997
76,4.556905363498106e-06,4.622217239822643e-06,0.00035999999999999997
77,4.440160415050916e-06,1.8421913732570525e-05,0.00035999999999999997
78,4.541560363420201e-06,7.477421354218045e-06,0.00035999999999999997
79,4.709456967463173e-06,1.2361473227230212e-06,0.00021599999999999996
80,1.6722150746380308e-06,1.6640207409456012e-06,0.00021599999999999996
81,1.7582505088621358e-06,6.00357115208877e-07,0.00021599999999999996
82,1.7753904854224465e-06,1.7942911891318333e-06,0.00021599999999999996
83,1.682690160815794e-06,1.3767294166717476e-06,0.00021599999999999996
84,1.723014642194455e-06,6.41270752666098e-07,0.00021599999999999996
85,1.748051987375244e-06,1.5069327621991368e-06,0.00021599999999999996
86,1.7296389245520108e-06,7.902316641341397e-07,0.00021599999999999996
87,1.6767429088204848e-06,6.081864202233097e-07,0.00021599999999999996
88,1.7034155294735727e-06,3.740724371424899e-07,0.00021599999999999996
89,1.7062672008457439e-06,1.3876232318779706e-06,0.00021599999999999996
90,1.7172166595004936e-06,5.006135815388418e-07,0.00021599999999999996
91,1.6932513505645929e-06,7.20372705067267e-06,0.00021599999999999996
92,1.6716371085276858e-06,1.319180045973581e-06,0.00021599999999999996
93,1.7813066774527476e-06,3.4314132588963916e-06,0.00021599999999999996
94,1.7225086567233846e-06,8.914932763550777e-07,0.00021599999999999996
95,1.7259515427676686e-06,9.899211890324383e-07,0.00021599999999999996
96,1.6953568463313117e-06,1.3966348550373785e-06,0.00021599999999999996
97,1.7238310197324799e-06,9.197127857588679e-07,0.00021599999999999996
98,1.7782496017308887e-06,7.685819931053855e-07,0.00021599999999999996
99,1.7733082633413088e-06,6.90483525113491e-07,0.00021599999999999996
100,1.667305958409307e-06,1.0747796071486396e-06,0.00021599999999999996
101,1.6568886599538097e-06,2.278840161088206e-06,0.00021599999999999996
102,1.7108638278636305e-06,5.460045791898042e-07,0.00021599999999999996
103,1.653330521105221e-06,9.796143028527734e-07,0.00021599999999999996
104,1.6384885174058984e-06,1.2922309557718525e-06,0.00012959999999999998
105,6.439794492268809e-07,6.449396908457009e-07,0.00012959999999999998
106,6.673225485879886e-07,1.4505642634599662e-06,0.00012959999999999998
107,6.85356210560792e-07,3.4564156528421876e-07,0.00012959999999999998
108,6.787095640230474e-07,3.483028378980946e-07,0.00012959999999999998
109,6.6719911295848e-07,3.402828043088403e-06,0.00012959999999999998
110,6.566165280829153e-07,5.17077658813294e-07,0.00012959999999999998
111,6.647137970023183e-07,2.0714461137460913e-06,0.00012959999999999998
112,6.511668213470736e-07,3.683540258617252e-06,0.00012959999999999998
113,6.482652326232157e-07,5.588453153911978e-07,0.00012959999999999998
114,6.363835937388407e-07,4.3896759772601474e-07,0.00012959999999999998
115,6.628355230668421e-07,3.985151046806863e-07,0.00012959999999999998
116,6.366464825726249e-07,2.8206971485024225e-07,0.00012959999999999998
117,6.368658113633056e-07,2.3979817790366874e-06,0.00012959999999999998
118,6.260026484160061e-07,5.134801512766542e-07,0.00012959999999999998
119,6.406881827620789e-07,1.7994543837645109e-06,0.00012959999999999998
120,6.175188864079095e-07,4.701316940241433e-07,0.00012959999999999998
121,6.439330531787649e-07,4.1425606394579584e-07,0.00012959999999999998
122,6.381885129707752e-07,5.323008230023268e-07,0.00012959999999999998
123,6.350569574167585e-07,4.613732644981584e-07,0.00012959999999999998
124,6.183443076400619e-07,1.002355792558948e-06,0.00012959999999999998
125,6.320661222598969e-07,1.1742756952288676e-06,0.00012959999999999998
126,6.213004364911981e-07,1.804749497715637e-06,0.00012959999999999998
127,6.258202583599923e-07,4.155291336186382e-07,0.00012959999999999998
128,6.341427891620164e-07,3.276349975759746e-07,0.00012959999999999998
129,6.050431921583211e-07,4.6060330737020085e-07,0.00012959999999999998
130,6.251824183881335e-07,3.2604343382880293e-07,0.00012959999999999998
131,6.229210237861697e-07,2.0309764941700433e-06,0.00012959999999999998
132,6.083399748394937e-07,2.536570440705132e-06,7.775999999999999e-05
133,2.533983682173076e-07,4.702129781399235e-07,7.775999999999999e-05
134,2.657742820623073e-07,2.0867928120604108e-07,7.775999999999999e-05
135,2.5864901611910737e-07,9.469403797063855e-08,7.775999999999999e-05
136,2.6360523189050975e-07,3.986824267380772e-07,7.775999999999999e-05
137,2.622906290448323e-07,1.4506188147156177e-07,7.775999999999999e-05
138,2.6020259517766956e-07,3.385243211963722e-07,7.775999999999999e-05
139,2.5484765897500195e-07,1.9905745428395672e-07,7.775999999999999e-05
140,2.538709725454452e-07,2.547000290281481e-07,7.775999999999999e-05
141,2.539494707772033e-07,4.481383884989005e-07,7.775999999999999e-05
142,2.587656682928222e-07,5.361504932069651e-07,7.775999999999999e-05
143,2.6062130094592427e-07,2.9771419798519584e-07,7.775999999999999e-05
144,2.5377368364411667e-07,1.833860393964415e-07,7.775999999999999e-05
145,2.5601830483286767e-07,2.616918370569868e-07,7.775999999999999e-05
146,2.5805330771266254e-07,1.4323630632700112e-07,7.775999999999999e-05
147,2.5071379623644015e-07,1.983042956077329e-07,7.775999999999999e-05
148,2.4894909673023284e-07,2.2993093315457967e-07,7.775999999999999e-05
149,2.451692431652137e-07,1.3173086552279333e-07,7.775999999999999e-05
150,2.503212898528387e-07,1.8301794165858482e-07,7.775999999999999e-05
151,2.501938924589622e-07,1.0819016756809887e-07,4.665599999999999e-05
152,1.154380484537358e-07,1.1174961196662039e-07,4.665599999999999e-05
153,1.2085780389198796e-07,8.758863849520441e-08,4.665599999999999e-05
154,1.160381407013358e-07,3.549654709515273e-07,4.665599999999999e-05
155,1.162198255960897e-07,6.63426342093221e-08,4.665599999999999e-05
156,1.1851044150366775e-07,8.812307935002245e-08,4.665599999999999e-05
157,1.1694846424207329e-07,1.194030949215e-07,4.665599999999999e-05
158,1.11961370771682e-07,9.573895911556966e-08,4.665599999999999e-05
159,1.1584826738315561e-07,1.9655618283000785e-07,4.665599999999999e-05
160,1.1218781054815783e-07,1.245181531648092e-07,4.665599999999999e-05
161,1.1421884377404508e-07,1.0357493879946695e-07,4.665599999999999e-05
162,1.1423291707339434e-07,5.0188353483438743e-08,4.665599999999999e-05
163,1.1315372395448331e-07,1.5442594996111985e-07,4.665599999999999e-05
164,1.1192037681359747e-07,1.4071666280872948e-07,4.665599999999999e-05
165,1.1106847008516769e-07,5.2229633359215315e-08,4.665599999999999e-05
166,1.1154677389350145e-07,1.023543440141718e-07,4.665599999999999e-05
167,1.117618815713197e-07,1.1012908107562659e-07,4.665599999999999e-05
168,1.1047844860587632e-07,1.257094471934064e-07,4.665599999999999e-05
169,1.0993069483482384e-07,1.0844118315496948e-07,4.665599999999999e-05
170,1.1007659486967637e-07,3.3500677813585614e-07,4.665599999999999e-05
171,1.0871187622046013e-07,8.232318782710391e-08,4.665599999999999e-05
172,1.08689488255688e-07,1.441847541314605e-07,4.665599999999999e-05
173,1.0939851639709217e-07,8.442940322634007e-08,4.665599999999999e-05
174,1.0568762005093077e-07,3.2183980295457e-07,4.665599999999999e-05
175,1.0676058157107916e-07,8.085563864863692e-08,4.665599999999999e-05
176,1.0758673057781358e-07,1.1826085745713198e-07,4.665599999999999e-05
177,1.0631666386885047e-07,7.572118114268541e-08,4.665599999999999e-05
178,1.074933492507799e-07,2.609832870041143e-07,2.7993599999999992e-05
179,5.61865574008251e-08,7.038194480439937e-08,2.7993599999999992e-05
180,5.878298018266558e-08,7.06266723678328e-08,2.7993599999999992e-05
181,5.819792023966777e-08,8.132195087457202e-08,2.7993599999999992e-05
182,5.705946205765062e-08,6.985918044097449e-08,2.7993599999999992e-05
183,5.7920450208513495e-08,5.709431792407779e-08,2.7993599999999992e-05
184,5.5959753971619056e-08,5.435906130040918e-08,2.7993599999999992e-05
185,5.664214974731971e-08,5.6044600079338686e-08,2.7993599999999992e-05
186,5.5910178081498585e-08,7.649303327502348e-08,2.7993599999999992e-05
187,5.582371118516799e-08,6.769204933446131e-08,2.7993599999999992e-05
188,5.5760336404070753e-08,6.224417876615922e-08,2.7993599999999992e-05
189,5.524994954043639e-08,9.199342230947346e-08,2.7993599999999992e-05
190,5.525279242561849e-08,6.543957205346521e-08,2.7993599999999992e-05
191,5.575355737445873e-08,4.063027150062341e-08,2.7993599999999992e-05
192,5.492659148116453e-08,5.866203387145421e-08,2.7993599999999992e-05
193,5.4471006059241405e-08,3.7891029004300304e-08,2.7993599999999992e-05
194,5.412864508388542e-08,4.421474780562747e-08,2.7993599999999992e-05
195,5.403620820963511e-08,3.605025208989449e-08,2.7993599999999992e-05
196,5.3978541277834264e-08,4.830659440499556e-08,2.7993599999999992e-05
197,5.327903309522314e-08,5.329103461319738e-08,2.7993599999999992e-05
198,5.273987766992338e-08,1.1675996741121818e-07,2.7993599999999992e-05
199,5.317793913279199e-08,4.585954926405257e-08,2.7993599999999992e-05
200,5.226550204622289e-08,4.745860140013209e-08,2.7993599999999992e-05
201,5.272517289423351e-08,1.3860981364739578e-07,2.7993599999999992e-05
202,5.236932394364327e-08,1.3303049612869357e-07,2.7993599999999992e-05
203,5.239248133000279e-08,6.338621913910958e-08,2.7993599999999992e-05
204,5.163606159054829e-08,3.8291753386189115e-08,2.7993599999999992e-05
205,5.148511185158416e-08,4.424781873656271e-08,2.7993599999999992e-05
206,5.103091503867937e-08,5.827172593344058e-08,2.7993599999999992e-05
207,5.1171472919659134e-08,7.453364356640094e-08,2.7993599999999992e-05
208,5.058054751955741e-08,5.481564106441574e-08,2.7993599999999992e-05
209,5.1153067833412856e-08,3.479240079577756e-08,2.7993599999999992e-05
210,5.089602984377798e-08,5.185399308668842e-08,2.7993599999999992e-05
211,5.069921684475598e-08,6.395945444866954e-08,2.7993599999999992e-05
212,5.0634775560901215e-08,5.3922624728504654e-08,2.7993599999999992e-05
213,5.088775107766313e-08,3.148908908788529e-08,2.7993599999999992e-05
214,4.964433001741964e-08,4.29128265494629e-08,2.7993599999999992e-05
215,4.983960234412161e-08,4.251708149849534e-08,2.7993599999999992e-05
216,5.0287825189655124e-08,4.425646520785682e-08,2.7993599999999992e-05
217,5.007329592750357e-08,5.415799812564928e-08,2.7993599999999992e-05
218,4.897254898387453e-08,7.650010132341968e-08,2.7993599999999992e-05
219,4.9243306836039086e-08,4.258303845184643e-08,2.7993599999999992e-05
220,4.899284775321519e-08,7.1146088925573e-08,2.7993599999999992e-05
221,4.8828922355161366e-08,5.3029453885116985e-08,2.7993599999999992e-05
222,4.8966006244526995e-08,5.2621011181452594e-08,2.7993599999999992e-05
223,4.9180934918857795e-08,5.790696018164264e-08,2.7993599999999992e-05
224,4.870773856216871e-08,5.771197105280344e-08,2.7993599999999992e-05
225,4.7946477516605515e-08,3.492089617889027e-08,2.7993599999999992e-05
226,4.8045262102415715e-08,3.431034510947816e-08,2.7993599999999992e-05
227,4.8433060096541686e-08,6.362974981600046e-08,2.7993599999999992e-05
228,4.745698794799727e-08,2.7195066577548562e-08,2.7993599999999992e-05
229,4.758521686655431e-08,3.1210353992016417e-08,2.7993599999999992e-05
230,4.808151368297976e-08,5.812091925072778e-08,2.7993599999999992e-05
231,4.7359152804035725e-08,5.036979196798738e-08,2.7993599999999992e-05
232,4.796241244083601e-08,5.714366551331945e-08,2.7993599999999992e-05
233,4.7182059596910055e-08,7.434604933450057e-08,2.7993599999999992e-05
234,4.74256762764412e-08,8.443401077935101e-08,2.7993599999999992e-05
235,4.672626994949318e-08,5.686214860822691e-08,2.7993599999999992e-05
236,4.7251271794392584e-08,3.5242161534710486e-08,2.7993599999999992e-05
237,4.669665337337802e-08,4.741372362080814e-08,2.7993599999999992e-05
238,4.6675232018924e-08,8.042639900477273e-08,2.7993599999999992e-05
239,4.608957875704978e-08,4.194358572803449e-08,2.7993599999999992e-05
240,4.656462971548409e-08,3.135956824975771e-08,2.7993599999999992e-05
241,4.6422799909804677e-08,5.396125673400094e-08,2.7993599999999992e-05
242,4.618722030625881e-08,3.7191790532197636e-08,2.7993599999999992e-05
243,4.621285794112832e-08,2.900635870166499e-08,2.7993599999999992e-05
244,4.613435398000025e-08,3.5522247121056296e-08,1.6796159999999994e-05
245,2.6978716097808613e-08,3.5475752335826375e-08,1.6796159999999994e-05
246,2.803111148634491e-08,1.792672664236875e-08,1.6796159999999994e-05
247,2.78323020301198e-08,3.702369529321314e-08,1.6796159999999994e-05
248,2.7429300101536976e-08,3.1249161702773746e-08,1.6796159999999994e-05
249,2.743714896561139e-08,4.316577212864073e-08,1.6796159999999994e-05
250,2.7535519484182722e-08,3.702981470155571e-08,1.6796159999999994e-05
251,2.7156051986299724e-08,3.350676074668763e-08,1.6796159999999994e-05
252,2.7180931305519736e-08,2.796880405512517e-08,1.6796159999999994e-05
253,2.7569155817891646e-08,2.373650578383557e-08,1.6796159999999994e-05
254,2.6997302102249298e-08,3.554860776776372e-08,1.6796159999999994e-05
255,2.6838223107583405e-08,2.8253082640795408e-08,1.6796159999999994e-05
256,2.665219115146447e-08,2.9165979329699354e-08,1.6796159999999994e-05
257,2.6944548704787477e-08,3.327587190919865e-08,1.6796159999999994e-05
258,2.6572568884284345e-08,3.841032370189366e-08,1.6796159999999994e-05
259,2.673215377064507e-08,2.221412777030123e-08,1.6796159999999994e-05
260,2.6534479768599412e-08,2.3653502423552275e-08,1.6796159999999994e-05
261,2.6463527798796822e-08,2.594423661718797e-08,1.6796159999999994e-05
262,2.6392236317321496e-08,2.4193897569430934e-08,1.0077695999999996e-05
263,1.849929143273943e-08,2.0303943821967167e-08,1.0077695999999996e-05
264,1.873875516598729e-08,1.685836401001059e-08,1.0077695999999996e-05
265,1.8618405208160102e-08,1.7997991676876837e-08,1.0077695999999996e-05
266,1.8542553035840147e-08,1.857983318873263e-08,1.0077695999999996e-05
267,1.8508248422129913e-08,1.9468330126086458e-08,1.0077695999999996e-05
268,1.8449968396138218e-08,2.0447350570130125e-08,1.0077695999999996e-05
269,1.8383303999621903e-08,2.3118441194091648e-08,1.0077695999999996e-05
270,1.850456326263745e-08,1.6362007799111823e-08,1.0077695999999996e-05
271,1.831987015462541e-08,1.5860639924476398e-08,1.0077695999999996e-05
272,1.8225912874155004e-08,1.894843684286915e-08,1.0077695999999996e-05
273,1.827625892466283e-08,1.8031642783502797e-08,1.0077695999999996e-05
274,1.819832118762744e-08,3.549127472350625e-08,1.0077695999999996e-05
275,1.8081785469102454e-08,2.2830405889732768e-08,1.0077695999999996e-05
276,1.797746786452507e-08,1.8412984437657992e-08,1.0077695999999996e-05
277,1.8021188903478912e-08,1.8789874129496185e-08,1.0077695999999996e-05
278,1.7992161528188608e-08,2.009422507085617e-08,1.0077695999999996e-05
279,1.7730481323999914e-08,1.6806228279718193e-08,1.0077695999999996e-05
280,1.7816505992080442e-08,1.8561728185250824e-08,1.0077695999999996e-05
281,1.7761616301413717e-08,1.7666511889094597e-08,1.0077695999999996e-05
282,1.7717682200682607e-08,1.738723707800638e-08,1.0077695999999996e-05
283,1.766360393705529e-08,1.836886421614088e-08,1.0077695999999996e-05
284,1.759866966361341e-08,1.570542605619652e-08,1.0077695999999996e-05
285,1.7468082278068546e-08,1.6363383102214035e-08,1.0077695999999996e-05
286,1.746824932028269e-08,1.631187599480997e-08,1.0077695999999996e-05
287,1.736909052399413e-08,1.8020855399349555e-08,1.0077695999999996e-05
288,1.7512002950326003e-08,2.1454474879274145e-08,1.0077695999999996e-05
289,1.7405997794754973e-08,1.799866628891358e-08,1.0077695999999996e-05
290,1.731691575023771e-08,2.3291390618076307e-08,1.0077695999999996e-05
291,1.7309404420379192e-08,1.9178454739813492e-08,1.0077695999999996e-05
292,1.712864434698686e-08,1.5021215317065725e-08,1.0077695999999996e-05
293,1.702482767463032e-08,1.8300284020835667e-08,1.0077695999999996e-05
294,1.7084736395470533e-08,2.190760479428869e-08,1.0077695999999996e-05
295,1.7111732982176847e-08,1.5719766087083076e-08,1.0077695999999996e-05
296,1.6904364218978323e-08,1.8079093660121974e-08,1.0077695999999996e-05
297,1.705154506940054e-08,1.4636405132159859e-08,1.0077695999999996e-05
298,1.6903369087420455e-08,2.4557728963707858e-08,1.0077695999999996e-05
299,1.6699491835648292e-08,1.6758007051500314e-08,1.0077695999999996e-05
300,1.6808634749877432e-08,1.9988645178597268e-08,1.0077695999999996e-05
301,1.6817440885783062e-08,1.6901549486367552e-08,1.0077695999999996e-05
302,1.6832530564913723e-08,2.879797714270421e-08,1.0077695999999996e-05
303,1.6569211377683516e-08,1.4674533213552993e-08,1.0077695999999996e-05
304,1.657356608977184e-08,1.5222479972838257e-08,1.0077695999999996e-05
305,1.6714767432230814e-08,1.7177590474414692e-08,1.0077695999999996e-05
306,1.6528498673173612e-08,1.4764191650110412e-08,1.0077695999999996e-05
307,1.649076273393159e-08,1.9302175937509955e-08,1.0077695999999996e-05
308,1.6358517168112276e-08,1.9853258868248524e-08,1.0077695999999996e-05
309,1.637802066782775e-08,1.3498522050414538e-08,1.0077695999999996e-05
310,1.6452599797369403e-08,2.0966734417955573e-08,1.0077695999999996e-05
311,1.6429807649976324e-08,1.749022232747537e-08,1.0077695999999996e-05
312,1.627392904891199e-08,1.3415379717748533e-08,1.0077695999999996e-05
313,1.6378953864573457e-08,2.5197981684356507e-08,1.0077695999999996e-05
314,1.624379247513768e-08,1.4538224056167962e-08,1.0077695999999996e-05
315,1.613525509487026e-08,1.5803862559903548e-08,1.0077695999999996e-05
316,1.615762607207744e-08,1.457088288089651e-08,1.0077695999999996e-05
317,1.6059460269426082e-08,1.4487590885353365e-08,1.0077695999999996e-05
318,1.6140686308375432e-08,1.643940586864853e-08,1.0077695999999996e-05
319,1.6073217076564186e-08,1.5213911372748447e-08,1.0077695999999996e-05
320,1.594680127537241e-08,2.5729902800037185e-08,1.0077695999999996e-05
321,1.5766185826575867e-08,1.8293159224747988e-08,1.0077695999999996e-05
322,1.595667952783938e-08,2.2909718650158734e-08,1.0077695999999996e-05
323,1.5815231672109457e-08,1.960180971882166e-08,1.0077695999999996e-05
324,1.5839068034336762e-08,1.227147590453709e-08,1.0077695999999996e-05
325,1.5860510527151317e-08,1.8350296820009993e-08,1.0077695999999996e-05
326,1.5858211930097766e-08,1.2434028600126013e-08,1.0077695999999996e-05
327,1.574059437988294e-08,1.3688142564170641e-08,1.0077695999999996e-05
328,1.5778081805184193e-08,1.4850485846679375e-08,1.0077695999999996e-05
329,1.554399484284643e-08,1.5468249537998796e-08,1.0077695999999996e-05
330,1.5630962771293442e-08,1.900065076353509e-08,1.0077695999999996e-05
331,1.550186227918928e-08,1.3126332245331878e-08,1.0077695999999996e-05
332,1.5567455161327734e-08,1.3123492168780775e-08,1.0077695999999996e-05
333,1.548742608999203e-08,1.933635115208052e-08,1.0077695999999996e-05
334,1.5444554200541427e-08,1.4445233165326461e-08,1.0077695999999996e-05
335,1.5547894746345e-08,1.2828990372527747e-08,1.0077695999999996e-05
336,1.5442803611413876e-08,1.3672823365128295e-08,1.0077695999999996e-05
337,1.54134231121123e-08,2.277026972630949e-08,1.0077695999999996e-05
338,1.5311142756728114e-08,1.7134412025868785e-08,1.0077695999999996e-05
339,1.524287815946846e-08,1.6920068175750923e-08,1.0077695999999996e-05
340,1.5263040919008664e-08,1.7834369660981768e-08,6.046617599999998e-06
341,1.1845936163509573e-08,1.178890947801392e-08,6.046617599999998e-06
342,1.1933341016239821e-08,1.3511077202108142e-08,6.046617599999998e-06
343,1.1896419693733453e-08,1.2742432338385915e-08,6.046617599999998e-06
344,1.1888154464546048e-08,1.1203658136387865e-08,6.046617599999998e-06
345,1.1866870327272315e-08,3.153036283768687e-08,6.046617599999998e-06
346,1.182006902387506e-08,1.0515060737949933e-08,6.046617599999998e-06
347,1.1800484584605033e-08,1.196771854816171e-08,6.046617599999998e-06
348,1.1726312325559008e-08,1.2522589786546791e-08,6.046617599999998e-06
349,1.1753634919001938e-08,1.2905293335947352e-08,6.046617599999998e-06
350,1.1803019389253808e-08,1.1956986676022635e-08,6.046617599999998e-06
351,1.1694476510206838e-08,1.3970372762748867e-08,6.046617599999998e-06
352,1.1673808872496601e-08,1.1048979041292946e-08,6.046617599999998e-06
353,1.1606323350967553e-08,1.271688504414789e-08,6.046617599999998e-06
354,1.167555566397966e-08,1.145982075578971e-08,6.046617599999998e-06
355,1.158142816701231e-08,1.223277562353121e-08,6.046617599999998e-06
356,1.1600677072818156e-08,1.0350235833701418e-08,6.046617599999998e-06
357,1.1525223965547363e-08,1.98651727104167e-08,6.046617599999998e-06
358,1.1548330601951957e-08,1.4160309490362906e-08,6.046617599999998e-06
359,1.1456055246222217e-08,1.2535608007152043e-08,6.046617599999998e-06
360,1.1522428597637747e-08,1.248948618405199e-08,6.046617599999998e-06
361,1.1488743731357766e-08,1.4048381574871807e-08,6.046617599999998e-06
362,1.1489838043558984e-08,1.339494292084118e-08,6.046617599999998e-06
363,1.1427642945814383e-08,9.982561673813955e-09,6.046617599999998e-06
364,1.1416695287453534e-08,1.1503543402601993e-08,6.046617599999998e-06
365,1.1412222783595554e-08,1.0990299112678426e-08,6.046617599999998e-06
366,1.1347342935403207e-08,1.513601916284436e-08,6.046617599999998e-06
367,1.1311948515484092e-08,1.1179780600873851e-08,6.046617599999998e-06
368,1.1365915516600334e-08,1.2242061405798904e-08,6.046617599999998e-06
369,1.1327880579005808e-08,1.139920108590463e-08,6.046617599999998e-06
370,1.1209323858858225e-08,1.276637695020938e-08,6.046617599999998e-06
371,1.1170419170821303e-08,1.3329058506442632e-08,6.046617599999998e-06
372,1.127029100055388e-08,1.4790138323233966e-08,6.046617599999998e-06
373,1.1203503472616917e-08,1.251079526361894e-08,6.046617599999998e-06
374,1.1160915903266286e-08,1.005448279047186e-08,6.046617599999998e-06
375,1.1133762265688504e-08,1.567534203199946e-08,6.046617599999998e-06
376,1.109553299351019e-08,1.0888376172632154e-08,6.046617599999998e-06
377,1.1105477530030226e-08,1.2640275206431678e-08,6.046617599999998e-06
378,1.1077294114100397e-08,9.64920908194214e-09,6.046617599999998e-06
379,1.1110029819520215e-08,1.0543927055513879e-08,6.046617599999998e-06
380,1.1080212106815578e-08,1.2744601735771965e-08,6.046617599999998e-06
381,1.0996904507134547e-08,9.915798143586402e-09,6.046617599999998e-06
382,1.102622635514072e-08,8.944867108044655e-09,6.046617599999998e-06
383,1.096916710177177e-08,9.602350711539434e-09,6.046617599999998e-06
384,1.096499653902778e-08,1.190719342847521e-08,6.046617599999998e-06
385,1.0985284105164294e-08,1.0416992467863179e-08,6.046617599999998e-06
386,1.0897233269038585e-08,9.435095830284484e-09,6.046617599999998e-06
387,1.0863033147866623e-08,1.018910316689012e-08,6.046617599999998e-06
388,1.0876331751267765e-08,1.4011127038482755e-08,6.046617599999998e-06
389,1.0901562177850472e-08,1.4586190958017476e-08,6.046617599999998e-06
390,1.0857763881360724e-08,1.3023744956493658e-08,6.046617599999998e-06
391,1.0803953261207494e-08,1.2890737967144985e-08,6.046617599999998e-06
392,1.083097593060151e-08,1.0404609402690035e-08,6.046617599999998e-06
