a,k,k h,Omega_cdm,Omega_b,Omega_m,A_s,h,k_horizon,sigma8,delta_cdm,delta_b,delta_m,delta_prime_cdm,delta_prime_b,delta_prime_m
0.01053512,0.3144484,0.4764369696969697,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-424.91840000000001965,-306.28669999999999618,-405.66947747318561127,-37956.112769309373107,-36535.002779566842946,-37725.526542401757652
0.01053518,0.3884449,0.5885528787878788,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-466.112700000000018,-336.0824999999999818,-445.01428156760645802,-41635.986377397457545,-40082.637468505119614,-41383.94335007524141
0.01053555,0.1377393,0.2086959090909091,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-274.37959999999998217,-200.05049999999999955,-262.31912133040458487,-24520.68818148948776,-23620.683809606565774,-24374.655422722911624
0.01053721,0.124796,0.1890848484848485,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-259.28429999999997335,-194.9094000000000051,-248.83896824827236398,-23234.438974836331909,-22553.279757255280856,-23123.915556494999244
0.01054514,0.1640818,0.24860878787878787,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-305.75380000000001246,-221.68600000000000705,-292.113140975475133,-27297.663795162545284,-26320.79828729212386,-27139.15971505482541
0.01054588,0.09073851,0.1374825909090909,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-213.35050000000001091,-166.18819999999999482,-205.69804741872215964,-19182.708139830479922,-18711.337256883587543,-19106.224521984313814
0.01054753,0.07186231,0.10888228787878787,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-174.08840000000000714,-114.15089999999999293,-164.3630711549194906,-15388.1537482552794245,-14578.485805882717614,-15256.7787827513303665
0.01054899,0.2505811,0.37966833333333333,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-377.77240000000000464,-272.86889999999999645,-360.75098545151359616,-33686.20195999324642,-32442.580576619213389,-33484.414649676888487
0.01055031,0.354877,0.5376924242424242,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-448.9870000000000232,-323.90069999999997208,-428.69076806649603018,-40051.881989238143433,-38559.931490307601052,-39809.801334845123055
0.01055084,0.3403369,0.5156619696969696,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-440.82019999999999982,-318.02600000000001046,-420.89587924473683522,-39321.590482965701085,-37858.46941472166509,-39084.1876295127063
0.01055763,0.06262291,0.09488319696969696,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-157.84430000000000405,-105.24609999999999843,-149.30983006616369158,-13967.039354666494546,-13205.6628967112210375,-13843.500060760046471
0.01056516,0.08979081,0.1360466818181818,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-210.94700000000000273,-164.24969999999999004,-203.36999731090922094,-18920.342180457828363,-18454.510521664546104,-18844.757345117446196
0.01056617,0.1346886,0.20407363636363635,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-275.146000000000015,-206.74809999999999377,-264.04790498747975594,-24607.308553727587423,-23844.998575420479028,-24483.617788832106077
0.01057683,0.05769665,0.08741916666666666,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-149.38589999999999236,-106.64329999999999643,-142.45057836173115477,-13271.2381393171381205,-12685.597560600755969,-13176.213368296656447
0.01058236,0.1438476,0.21795090909090906,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-283.67680000000001428,-201.1629000000000076,-270.28827342164607406,-25190.203553168936196,-24146.20917493316665,-25020.807288046794447
0.01059663,0.09912409,0.15018801515151514,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-223.0391999999999939,-158.19220000000001392,-212.5172663254734278,-19767.938538633206917,-18924.32147100135262,-19631.055061643971415
0.01061269,0.2995812,0.45391090909090903,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-413.11820000000000164,-298.58039999999999736,-394.53354481431385692,-36623.85689646393439,-35272.805442197619413,-36404.638215682050163
0.01061355,0.2340111,0.3545622727272727,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-366.6449000000000069,-262.0425000000000182,-349.67234128492763764,-32466.264775397579797,-31202.876649147725402,-32261.270156223438306
0.01062019,0.147106,0.22288787878787875,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-284.44880000000000564,-197.24920000000000186,-270.29998189514940335,-25101.260118057696673,-23981.049591948143643,-24919.497185967835373
0.01062933,0.05830992,0.08834836363636363,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-151.7231999999999914,-108.79579999999999984,-144.7578931142555193,-13427.13093749271502,-12846.089298463784871,-13332.852380458454948
0.01065221,0.1261129,0.1910801515151515,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-265.80829999999997426,-200.5817000000000121,-255.22477325219553432,-23590.764762225120649,-22912.78231677959775,-23480.756800045355396
0.01065809,0.1391927,0.2108980303030303,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-281.67320000000000846,-206.565400000000011,-269.48637115611198367,-24918.375687299878336,-24028.555532935355586,-24773.995397595178552
0.01066238,0.1001701,0.1517728787878788,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-227.47460000000000946,-162.13120000000000687,-216.87212153734083522,-20060.725323859114724,-19222.057769168102823,-19924.644944112383143
0.01066566,0.07947191,0.12041198484848485,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-192.74619999999998754,-141.41759999999999309,-184.41773261050927121,-17027.764609759553423,-16477.347362607775722,-16938.455100177821675
0.01070065,0.3027728,0.45874666666666664,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-423.94009999999997262,-307.73120000000000118,-405.08429575015510002,-37319.06791516798694,-35968.8511785494411,-37099.984673862509787
0.010703,0.07864133,0.11915353030303029,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-191.03170000000000073,-140.25509999999999877,-182.79279893413780361,-16809.632153530063079,-16269.16567761616534,-16721.93723452268745
0.01074586,0.2137862,0.32391848484848484,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-359.95990000000000464,-264.23029999999999973,-344.42702258255650125,-31590.60388672402405,-30509.887264949175005,-31415.249149954804244
0.01076162,0.08493165,0.12868431818181816,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-206.62110000000001264,-160.95390000000000441,-199.2112391043326717,-18207.563771192177228,-17792.916324105855892,-18140.283975109797483
0.01079129,0.1105643,0.16752166666666665,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-242.39979999999999905,-163.41259999999999764,-229.58350812008936444,-21012.512431161270797,-19988.261148356188642,-20846.319637913720369
0.01081041,0.1058687,0.1604071212121212,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-234.65409999999999968,-158.12049999999999272,-222.23592393830483117,-20294.75351640838926,-19284.958230528889544,-20130.906321890927739
0.01084469,0.09378218,0.14209421212121212,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-223.61979999999999791,-171.86009999999998854,-215.22138325884939457,-19538.879858263120695,-18991.174417876180087,-19450.010360569643682
0.01085372,0.09280277,0.14061025757575757,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-220.82320000000001414,-169.49109999999998877,-212.49416470809497957,-19264.723094253095041,-18720.664753251490765,-19176.445367001379951
0.01086603,0.08404437,0.12733995454545452,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-205.9182999999999879,-160.77520000000001232,-198.59347843442994852,-17968.508789001574769,-17566.166620099662396,-17903.2256206876801
0.01088696,0.03916053,0.05933413636363636,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-107.923699999999996635,-80.844470000000001164,-103.529882830088510656,-9342.5666506252036925,-9079.778067526003724,-9299.927144683639265
0.01090475,0.03959599,0.05999392424242424,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-109.04739999999999611,-81.79573999999999501,-104.625604712002882764,-9431.482015716330352,-9167.098563566594748,-9388.583729779249539
0.01098432,0.1914821,0.29012439393939393,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-340.92570000000000618,-243.64480000000000359,-325.14111200675048352,-29188.909041135859297,-28052.205727186395961,-29004.470025036563602
0.01107786,0.1678036,0.25424787878787874,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.66,0.011703879976647928,0.76174001094047,-322.4789000000000101,-241.25769999999999982,-309.30012412192611776,-27503.875191664006707,-26657.224770459775755,-27366.499529298421841
0.009901138,0.02634401,0.03931941791044776,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-65.61681000000000097,-40.29771000000000214,-61.508587709089001954,-6113.475905221499488,-5673.039719326523482,-6042.011684272983625
0.009902222,0.02179256,0.03252620895522388,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-53.187019999999996855,-36.381749999999996703,-50.460233312527776075,-4999.3115606581122847,-4685.915408916891465,-4948.4605803124833283
0.009904128,0.1734242,0.2588420895522388,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-295.79340000000001965,-214.24930000000000518,-282.5622310677600973,-28063.819340096866654,-27031.968918765778653,-27896.39352710200103
0.009906448,0.01731826,0.02584814925373134,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-40.67166999999999888,-31.515570000000000306,-39.186021058378447415,-3853.0084635794310088,-3673.4112231486283235,-3823.867404595346606
0.009908248,0.2532345,0.3779619402985074,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-362.43540000000001555,-256.98750000000001137,-345.3256522874133072,-34324.39528392909415,-32943.95091816742206,-34100.40737303239403
0.009911125,0.2364859,0.35296402985074626,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-349.783299999999997,-244.71920000000000073,-332.7358268435883381,-33075.694005535733595,-31660.122263972363726,-32846.006402774403895
0.009913055,0.05357266,0.07995919402985074,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-133.45429999999998927,-100.46380000000000621,-128.10133297161828005,-12694.614538668549358,-12257.8392260732653085,-12623.744323087284586
0.009913197,0.1274397,0.19020850746268653,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-251.95539999999999736,-186.48199999999999932,-241.331828019094975,-23960.266948064159806,-23197.345675994249177,-23836.476995967606062
0.009915158,0.1024415,0.15289776119402984,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-212.82689999999999486,-141.95160000000001332,-201.32682743284696346,-20017.819485107713263,-18950.73554694790073,-19844.676758035216972
0.009921209,0.3059878,0.45669820895522384,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-401.92399999999997817,-285.28230000000002065,-382.99797056017970429,-38043.52010290648468,-36515.415548116412538,-37795.573169767818207
0.009924931,0.03164723,0.04723467164179104,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-78.46280000000000143,-49.091400000000000148,-73.697060293799412485,-7315.556536260026405,-6859.45255740149787,-7241.550093182672853
0.009925366,0.1852542,0.27649880597014925,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-305.28460000000001173,-212.98670000000001323,-290.3085427868970806,-28801.680036115212715,-27540.435707239001204,-28597.033264856581491
0.009926069,0.2594292,0.3872077611940299,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-362.94220000000001392,-257.41570000000001528,-345.81969882176620193,-34290.268754778138828,-32908.21119098323834,-34066.019089864917646
0.009927119,0.01375644,0.020531999999999998,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-30.143339999999998469,-25.68393999999999977,-29.419767421034374212,-2858.7058619919839657,-2768.2207975256233112,-2844.0239515435388475
0.009928215,0.1658082,0.24747492537313429,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-293.415300000000002,-208.91399999999998727,-279.70430220501685456,-27757.998508511947875,-26677.08151267953508,-27582.61125948242861
0.00992839,0.02115622,0.031576447761194025,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-52.39462999999999937,-35.6814899999999966,-49.682792126650777455,-4904.983120088230862,-4591.622272203335342,-4854.1378680698134334
0.009932376,0.02709967,0.04044726865671641,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-67.06404000000000565,-41.687910000000002242,-62.946564144892385294,-6242.244462595727782,-5807.446371457911482,-6171.6950666828424716
0.009934577,0.03087148,0.04607683582089552,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-77.15936000000000661,-47.769429999999999836,-72.39061365616022034,-7172.4855159198414185,-6713.2671153869196132,-7097.9737335316105318
0.009942688,0.05414413,0.0808121343283582,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-135.20779999999999177,-102.01090000000000657,-129.82134295495718318,-12834.74700443904112,-12398.674751054804801,-12763.990865721593917
0.009950627,0.02672216,0.039883820895522386,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-66.552180000000007,-41.18784000000000134,-62.43661716473945199,-6177.852288738851712,-5742.4553106732964807,-6107.2057187310631257
0.009951116,0.03125913,0.04665541791044776,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-77.969470000000001164,-48.579500000000003013,-73.20071716584690982,-7244.1636694867347614,-6788.005709584388569,-7170.148467562207241
0.00995572,0.01092713,0.016309149253731343,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-21.770720000000000738,-19.744700000000001694,-21.441982385873450912,-2049.458594605237522,-2007.2231946078338751,-2042.6055701401153291
0.009958503,0.01706479,0.02546983582089552,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-40.56815000000000282,-31.43621999999999872,-39.086422830193851437,-3821.7779398992033748,-3643.3712831610655485,-3792.8300624446913596
0.009958989,0.01335375,0.01993097014925373,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-29.846560000000000201,-25.421569999999999112,-29.128570713056218663,-2819.06271317720757,-2728.8595202837086617,-2804.426538599263702
0.009960568,0.1935034,0.28881104477611935,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-316.1886000000000081,-218.92560000000000286,-300.40691642195510722,-29724.327033796049363,-28394.83825892765526,-29508.607066639620335
0.009969306,0.02147442,0.032051373134328355,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-53.061250000000001137,-36.28282000000000096,-50.338818312756384504,-4951.9562564854159064,-4641.067242494774291,-4901.5120788773769696
0.009970069,0.05471972,0.08167122388059701,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-136.93270000000001119,-103.52719999999999345,-131.51239597106424549,-12973.918347724265914,-12538.323714082825973,-12903.2397065511205545
0.009970093,0.01355509,0.020231477611940298,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-30.073630000000001417,-25.628109999999999502,-29.352309559751702478,-2838.9662708198598011,-2748.9723564247765353,-2824.3640533174911271
0.009973512,0.01076719,0.016070432835820894,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-21.690239999999999299,-19.671649999999999636,-21.362707961570115875,-2037.5783863355459289,-1995.4015574716659103,-2030.7348654956055233
0.009975228,0.2389793,0.3566855223880597,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-357.90760000000000218,-251.35429999999999495,-340.6184924791905285,-33663.91304491405026,-32244.638243032331957,-33433.62459161125283
0.009985936,0.1289694,0.19249164179104478,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-252.20380000000000109,-188.46580000000000155,-241.86181026189377226,-23807.897331649401167,-23072.59361618715775,-23688.588544431384388
0.009987556,0.008679725,0.012954813432835818,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-15.4500799999999998136,-14.569390000000000285,-15.307181149354343803,-1429.5968259428557303,-1410.7779204791463599,-1426.543311129273828
0.009989781,0.1035224,0.1545110447761194,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-217.34190000000000964,-145.87899999999999068,-205.7464847303757426,-20317.454029097105376,-19257.760601105328533,-20145.510470186726327
0.009999793,0.2559077,0.3819517910447761,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-371.90489999999999782,-264.9438000000000102,-354.54962373503163034,-34942.813725360327226,-33565.43318956339499,-34719.32294487334767
0.01000149,0.01681133,0.025091537313432832,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-40.422919999999997742,-31.320070000000001187,-38.945911287967610946,-3790.1870827025727522,-3612.7592710723693017,-3761.3980305337844978
0.01000506,0.008552686,0.012765202985074626,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-15.406449999999999534,-14.528930000000000788,-15.264065506683877003,-1422.7582834036868462,-1403.9534588860553868,-1419.7070533338974475
0.01001089,0.04136112,0.061733014925373135,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-105.747299999999995634,-80.39360999999999535,-101.63346521065727165,-9953.788049647973821,-9701.656940965951435,-9912.877802406974338
0.01001244,0.01060726,0.01583173134328358,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-21.649850000000000705,-19.638709999999999667,-21.323526782423436764,-2025.4189901029735665,-1983.4455645289244785,-2018.6084730399971846
0.01001336,0.1695744,0.25309611940298504,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-297.89699999999999136,-216.70150000000001,-284.72239414822547676,-27989.159283682569367,-26996.405739788577193,-27828.077245284433193
0.01002372,0.04181533,0.06241094029850745,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-106.81929999999999836,-81.25042999999999438,-102.67055057022541681,-10048.948381249787417,-9793.814781304214193,-10007.550956283781737
0.0100302,0.1,0.14925373134328357,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-212.70179999999999154,-146.4632000000000005,-201.95406832554326333,-19839.074803451036132,-18884.339157847633032,-19684.161466831833279
0.01003545,0.04227238,0.06309310447761193,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-107.87680000000000291,-82.09363000000000454,-103.693278716686306425,-10143.40079369529667,-9885.259488661231444,-10101.515345020351154
0.01003698,0.1955401,0.291850895522388,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-323.66689999999999827,-225.07050000000000978,-307.6688618278857717,-30231.337422695327405,-28901.447464726701583,-30015.552360438555727
0.01004476,0.1872096,0.2794173134328358,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-313.83319999999997663,-220.32310000000001082,-298.6604538421461583,-29299.784661102341488,-28048.684320385062165,-29096.783831376911202
0.01004815,0.1752544,0.2615737313432836,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-304.7219000000000051,-222.16139999999998622,-291.32581220664408855,-28542.05616135357559,-27524.29682238155874,-28376.9167368421296
0.01005166,0.09591253,0.14315302985074627,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-208.97659999999999059,-151.786200000000008,-199.69700964702075972,-19548.179322692434653,-18792.835185739499138,-19425.618820117737723
0.01005871,0.1486583,0.22187805970149252,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-274.56909999999999172,-187.08490000000000464,-260.37410331597425353,-25528.842489860984642,-24303.436624976569874,-25330.010790095539189
0.01006103,0.1046116,0.15613671641791044,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-221.82890000000000441,-149.78399999999999181,-210.13905067176740687,-20616.684866533476452,-19563.791989203513367,-20445.844750234382555
0.01006148,0.008425647,0.012575592537313432,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-15.4161400000000003985,-14.541489999999999583,-15.274221186663612773,-1415.7192901890409757,-1397.0463631675970646,-1412.6894615211161953
0.01006207,0.1069858,0.15968029850746268,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-222.57869999999999777,-146.22980000000001155,-210.19049295999720249,-20619.442172015355027,-19489.93249795398151,-20436.170380333243667
0.01007134,0.2621785,0.3913111940298507,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-374.45710000000002537,-267.3842999999999961,-357.08369953512348843,-34923.946975178812863,-33556.940683044245816,-34702.139496983974478
0.01007408,0.1623685,0.2423410447761194,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-288.32560000000000855,-205.79429999999999268,-274.9342501353577762,-26862.09906374813363,-25829.036028436192282,-26694.476494636878899
0.01008573,0.0969247,0.14466373134328359,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-212.51269999999999527,-154.882000000000005,-203.16166752330040511,-19832.477010930560937,-19078.205364451678179,-19710.090528335733655
0.01008944,0.2421193,0.3613720895522388,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-355.7400000000000091,-251.1629000000000076,-338.7715464080939457,-33063.4326223233802,-31711.003315117141028,-32843.990374109736948
0.01009327,0.06642447,0.09914099999999999,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-156.72280000000000655,-98.21189999999999998,-147.22894817899276618,-14403.434417907812531,-13495.321867348098749,-14256.0860436423187405
0.01010332,0.1713586,0.2557591044776119,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-305.16680000000002337,-222.92910000000000537,-291.82308903502687208,-28451.410646449559863,-27462.106899364487617,-28290.88836460475724
0.01010744,0.1303302,0.19452268656716418,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-258.90159999999997353,-194.38949999999999818,-248.43400647363136123,-24179.67992983138538,-23451.19109311207285,-24061.476910068038993
0.01011471,0.06416902,0.0957746567164179,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-153.37590000000000146,-97.46799000000000035,-144.30440369482936028,-14085.250146244601638,-13210.8384525921665045,-13943.369999979678696
0.01011537,0.2160376,0.3224441791044776,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-345.73509999999998854,-249.5689000000000135,-330.13138081281697658,-32160.91467925881443,-30967.021012628538301,-31967.196080484448878
0.0101164,0.09794452,0.14618585074626864,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-215.99389999999999645,-157.92070000000001073,-206.57106843234819622,-20116.003054119762965,-19362.31196327836733,-19993.710771224413122
0.01012264,0.1117275,0.16675746268656713,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-231.554300000000012,-152.56479999999999109,-218.73763492707425617,-21341.186564417195768,-20206.621417757298332,-21157.094482708172215
0.0101386,0.1979325,0.2954216417910448,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-322.06990000000001828,-225.66399999999998727,-306.42728761032830984,-29769.677718858838489,-28515.10646197715323,-29566.11370579922611
0.01014141,0.2187494,0.3264916417910448,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-340.84149999999999636,-244.49109999999998877,-325.20789292004094057,-31567.747439221024251,-30353.181099201530742,-31370.674537267229454
0.01014364,0.2649483,0.39544522388059705,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-383.58109999999999218,-275.057200000000023,-365.97224719415001173,-35561.47681920125615,-34194.62042337746243,-35339.693662856931265
0.0101448,0.1891797,0.28235776119402983,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-321.93479999999999563,-227.23740000000000805,-306.56940511742852432,-29799.258940598399931,-28554.652088169412309,-29597.31173020903475
0.01014581,0.06712759,0.1001904328358209,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-159.33480000000000132,-100.52209999999999468,-149.79197876509586325,-14586.344365406770521,-13684.013107073098581,-14439.934051087849309
0.0101497,0.2446813,0.3651959701492537,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-363.9626999999999839,-257.85759999999999081,-346.74631643978888676,-33663.720935639750678,-32306.078771991516987,-33443.43286063785933
0.01015093,0.05981015,0.08926888059701492,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-147.10400000000001342,-99.624179999999995516,-139.40002731169584803,-13539.477458428043974,-12817.6585599553127395,-13422.356688388567721
0.01016798,0.1770985,0.26432611940298506,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-313.09190000000000964,-229.53260000000000218,-299.53374908338292387,-29021.105784836883686,-28013.31904486764688,-28857.584492625619472
0.01017017,0.2784455,0.4155902985074627,0.2513226502018911,0.04867734979810887,0.3,2e-09,0.67,0.011703879976647928,0.7747316875453288,-383.35039999999997917,-271.65769999999997708,-365.2273845740158354,-35366.057918219470594,-33938.288710592220013,-35134.391181050669527
